company_code,company_name,fiscal_year,fiscal_period,pl_section,account_group,account_group_name,amount_group_currency,line_count,manual_line_count
NS30,NovaSpace Deutschland GmbH,2024,11,OTHER,OTH,Other operating,133036.79,319,319
NS30,NovaSpace Deutschland GmbH,2024,11,REVENUE,REV,Revenue,-22435049.53,851,0
NS30,NovaSpace Deutschland GmbH,2024,12,COST_OF_SALES,MAT,Material,5695404.8,1977,215
NS30,NovaSpace Deutschland GmbH,2024,12,COST_OF_SALES,PER,Personnel,915561.28,724,370
NS30,NovaSpace Deutschland GmbH,2024,12,COST_OF_SALES,SUB,Subcontracting,10167269.59,1473,324
NS30,NovaSpace Deutschland GmbH,2024,12,OPERATING_EXPENSES,DEP,Depreciation,528832.5,249,0
NS30,NovaSpace Deutschland GmbH,2024,12,OPERATING_EXPENSES,OVH,Overhead,876253.76,1303,370
NS30,NovaSpace Deutschland GmbH,2024,12,OTHER,OTH,Other operating,108629.46,318,318
NS30,NovaSpace Deutschland GmbH,2024,12,REVENUE,REV,Revenue,-17644090.61,735,0
NS30,NovaSpace Deutschland GmbH,2024,13,COST_OF_SALES,MAT,Material,97451.97,39,39
NS30,NovaSpace Deutschland GmbH,2024,13,COST_OF_SALES,PER,Personnel,214973.55,140,140
NS30,NovaSpace Deutschland GmbH,2024,13,COST_OF_SALES,SUB,Subcontracting,1093035.15,125,125
NS30,NovaSpace Deutschland GmbH,2024,13,OPERATING_EXPENSES,OVH,Overhead,98189.23,129,129
NS30,NovaSpace Deutschland GmbH,2024,13,OTHER,OTH,Other operating,84108.11,118,118
NS30,NovaSpace Deutschland GmbH,2024,14,COST_OF_SALES,MAT,Material,157200.7,46,46
NS30,NovaSpace Deutschland GmbH,2024,14,COST_OF_SALES,PER,Personnel,206507.98,128,128
NS30,NovaSpace Deutschland GmbH,2024,14,COST_OF_SALES,SUB,Subcontracting,1062950.47,137,137
NS30,NovaSpace Deutschland GmbH,2024,14,OPERATING_EXPENSES,OVH,Overhead,97338.32,127,127
NS30,NovaSpace Deutschland GmbH,2024,14,OTHER,OTH,Other operating,77424.08,123,123
NS30,NovaSpace Deutschland GmbH,2025,1,COST_OF_SALES,MAT,Material,5853730.42,2011,179
NS30,NovaSpace Deutschland GmbH,2025,1,COST_OF_SALES,PER,Personnel,874562.31,667,324
NS30,NovaSpace Deutschland GmbH,2025,1,COST_OF_SALES,SUB,Subcontracting,9973980.44,1436,289
NS30,NovaSpace Deutschland GmbH,2025,1,OPERATING_EXPENSES,DEP,Depreciation,570521.5,287,0
NS30,NovaSpace Deutschland GmbH,2025,1,OPERATING_EXPENSES,OVH,Overhead,880204.57,1246,322
NS30,NovaSpace Deutschland GmbH,2025,1,OTHER,OTH,Other operating,129823.82,321,321
NS30,NovaSpace Deutschland GmbH,2025,1,REVENUE,REV,Revenue,-17000358.63,708,0
NS30,NovaSpace Deutschland GmbH,2025,2,COST_OF_SALES,MAT,Material,6665912.38,2266,213
NS30,NovaSpace Deutschland GmbH,2025,2,COST_OF_SALES,PER,Personnel,943680.6,747,384
NS30,NovaSpace Deutschland GmbH,2025,2,COST_OF_SALES,SUB,Subcontracting,11234290.79,1634,364
NS30,NovaSpace Deutschland GmbH,2025,2,OPERATING_EXPENSES,DEP,Depreciation,627249.21,304,0
NS30,NovaSpace Deutschland GmbH,2025,2,OPERATING_EXPENSES,OVH,Overhead,999109.97,1467,377
NS30,NovaSpace Deutschland GmbH,2025,2,OTHER,OTH,Other operating,130638.85,356,356
NS30,NovaSpace Deutschland GmbH,2025,2,REVENUE,REV,Revenue,-21769718.28,874,0
NS30,NovaSpace Deutschland GmbH,2025,3,COST_OF_SALES,MAT,Material,6119418.71,2040,172
NS30,NovaSpace Deutschland GmbH,2025,3,COST_OF_SALES,PER,Personnel,787299.57,674,345
NS30,NovaSpace Deutschland GmbH,2025,3,COST_OF_SALES,SUB,Subcontracting,10560051.3,1523,312
NS30,NovaSpace Deutschland GmbH,2025,3,OPERATING_EXPENSES,DEP,Depreciation,611957.19,305,0
NS30,NovaSpace Deutschland GmbH,2025,3,OPERATING_EXPENSES,OVH,Overhead,886966.6,1302,316
NS30,NovaSpace Deutschland GmbH,2025,3,OTHER,OTH,Other operating,105374.23,303,303
NS30,NovaSpace Deutschland GmbH,2025,3,REVENUE,REV,Revenue,-19685583.78,748,0
NS30,NovaSpace Deutschland GmbH,2025,4,COST_OF_SALES,MAT,Material,6583276.96,2257,201
NS30,NovaSpace Deutschland GmbH,2025,4,COST_OF_SALES,PER,Personnel,1099828.53,856,392
NS30,NovaSpace Deutschland GmbH,2025,4,COST_OF_SALES,SUB,Subcontracting,10483965.0,1559,325
NS30,NovaSpace Deutschland GmbH,2025,4,OPERATING_EXPENSES,DEP,Depreciation,654788.04,328,0
NS30,NovaSpace Deutschland GmbH,2025,4,OPERATING_EXPENSES,OVH,Overhead,978281.64,1405,367
NS30,NovaSpace Deutschland GmbH,2025,4,OTHER,OTH,Other operating,151567.27,352,352
NS30,NovaSpace Deutschland GmbH,2025,4,REVENUE,REV,Revenue,-21244321.59,863,0
NS30,NovaSpace Deutschland GmbH,2025,5,COST_OF_SALES,MAT,Material,5860823.35,1965,191
NS30,NovaSpace Deutschland GmbH,2025,5,COST_OF_SALES,PER,Personnel,853794.97,751,387
NS30,NovaSpace Deutschland GmbH,2025,5,COST_OF_SALES,SUB,Subcontracting,9744814.96,1437,356
NS30,NovaSpace Deutschland GmbH,2025,5,OPERATING_EXPENSES,DEP,Depreciation,560974.7,277,0
NS30,NovaSpace Deutschland GmbH,2025,5,OPERATING_EXPENSES,OVH,Overhead,918283.04,1344,363
NS30,NovaSpace Deutschland GmbH,2025,5,OTHER,OTH,Other operating,140456.17,350,350
NS30,NovaSpace Deutschland GmbH,2025,5,REVENUE,REV,Revenue,-18641573.79,719,0
NS30,NovaSpace Deutschland GmbH,2025,6,COST_OF_SALES,MAT,Material,5624072.82,1879,174
NS30,NovaSpace Deutschland GmbH,2025,6,COST_OF_SALES,PER,Personnel,709661.43,626,332
NS30,NovaSpace Deutschland GmbH,2025,6,COST_OF_SALES,SUB,Subcontracting,9085774.6,1430,331
NS30,NovaSpace Deutschland GmbH,2025,6,OPERATING_EXPENSES,DEP,Depreciation,610583.96,293,0
NS30,NovaSpace Deutschland GmbH,2025,6,OPERATING_EXPENSES,OVH,Overhead,913866.2,1323,321
NS30,NovaSpace Deutschland GmbH,2025,6,OTHER,OTH,Other operating,97466.74,361,361
NS30,NovaSpace Deutschland GmbH,2025,6,REVENUE,REV,Revenue,-20126835.63,771,0
NS30,NovaSpace Deutschland GmbH,2025,7,COST_OF_SALES,MAT,Material,6252712.1,2071,213
NS30,NovaSpace Deutschland GmbH,2025,7,COST_OF_SALES,PER,Personnel,921269.98,733,363
NS30,NovaSpace Deutschland GmbH,2025,7,COST_OF_SALES,SUB,Subcontracting,10277391.54,1568,331
NS30,NovaSpace Deutschland GmbH,2025,7,OPERATING_EXPENSES,DEP,Depreciation,640131.81,320,0
NS30,NovaSpace Deutschland GmbH,2025,7,OPERATING_EXPENSES,OVH,Overhead,990724.09,1370,348
NS30,NovaSpace Deutschland GmbH,2025,7,OTHER,OTH,Other operating,129393.21,330,330
NS30,NovaSpace Deutschland GmbH,2025,7,REVENUE,REV,Revenue,-20541155.0,773,0
NS30,NovaSpace Deutschland GmbH,2025,8,COST_OF_SALES,MAT,Material,5734299.69,1951,210
NS30,NovaSpace Deutschland GmbH,2025,8,COST_OF_SALES,PER,Personnel,983977.96,741,346
NS30,NovaSpace Deutschland GmbH,2025,8,COST_OF_SALES,SUB,Subcontracting,9842473.88,1516,337
NS30,NovaSpace Deutschland GmbH,2025,8,OPERATING_EXPENSES,DEP,Depreciation,585382.16,283,0
NS30,NovaSpace Deutschland GmbH,2025,8,OPERATING_EXPENSES,OVH,Overhead,888820.64,1306,389
NS30,NovaSpace Deutschland GmbH,2025,8,OTHER,OTH,Other operating,115521.38,319,319
NS30,NovaSpace Deutschland GmbH,2025,8,REVENUE,REV,Revenue,-21386277.42,809,0
NS30,NovaSpace Deutschland GmbH,2025,9,COST_OF_SALES,MAT,Material,7047503.93,2303,227
NS30,NovaSpace Deutschland GmbH,2025,9,COST_OF_SALES,PER,Personnel,948539.32,749,361
NS30,NovaSpace Deutschland GmbH,2025,9,COST_OF_SALES,SUB,Subcontracting,11197079.51,1647,377
NS30,NovaSpace Deutschland GmbH,2025,9,OPERATING_EXPENSES,DEP,Depreciation,709445.65,349,0
NS30,NovaSpace Deutschland GmbH,2025,9,OPERATING_EXPENSES,OVH,Overhead,1049762.24,1488,350
NS30,NovaSpace Deutschland GmbH,2025,9,OTHER,OTH,Other operating,120593.07,306,306
NS30,NovaSpace Deutschland GmbH,2025,9,REVENUE,REV,Revenue,-18979105.89,819,0
NS30,NovaSpace Deutschland GmbH,2025,10,COST_OF_SALES,MAT,Material,6856236.76,2256,208
NS30,NovaSpace Deutschland GmbH,2025,10,COST_OF_SALES,PER,Personnel,1079171.33,845,426
NS30,NovaSpace Deutschland GmbH,2025,10,COST_OF_SALES,SUB,Subcontracting,12525539.06,1772,385
NS30,NovaSpace Deutschland GmbH,2025,10,OPERATING_EXPENSES,DEP,Depreciation,563858.58,286,0
NS30,NovaSpace Deutschland GmbH,2025,10,OPERATING_EXPENSES,OVH,Overhead,1065300.9,1485,375
NS30,NovaSpace Deutschland GmbH,2025,10,OTHER,OTH,Other operating,183135.92,398,398
NS30,NovaSpace Deutschland GmbH,2025,10,REVENUE,REV,Revenue,-19518353.28,745,0
NS30,NovaSpace Deutschland GmbH,2025,11,COST_OF_SALES,MAT,Material,6520156.29,2157,215
NS30,NovaSpace Deutschland GmbH,2025,11,COST_OF_SALES,PER,Personnel,870400.79,768,378
NS30,NovaSpace Deutschland GmbH,2025,11,COST_OF_SALES,SUB,Subcontracting,10041157.38,1569,369
NS30,NovaSpace Deutschland GmbH,2025,11,OPERATING_EXPENSES,DEP,Depreciation,749122.8,350,0
NS30,NovaSpace Deutschland GmbH,2025,11,OPERATING_EXPENSES,OVH,Overhead,981771.96,1382,352
NS30,NovaSpace Deutschland GmbH,2025,11,OTHER,OTH,Other operating,121008.75,388,388
NS30,NovaSpace Deutschland GmbH,2025,11,REVENUE,REV,Revenue,-19281953.76,807,0
NS30,NovaSpace Deutschland GmbH,2025,12,COST_OF_SALES,MAT,Material,5974199.63,1951,190
NS30,NovaSpace Deutschland GmbH,2025,12,COST_OF_SALES,PER,Personnel,776014.44,653,335
NS30,NovaSpace Deutschland GmbH,2025,12,COST_OF_SALES,SUB,Subcontracting,9915071.82,1444,324
NS30,NovaSpace Deutschland GmbH,2025,12,OPERATING_EXPENSES,DEP,Depreciation,606696.57,282,0
NS30,NovaSpace Deutschland GmbH,2025,12,OPERATING_EXPENSES,OVH,Overhead,935156.58,1240,319
NS30,NovaSpace Deutschland GmbH,2025,12,OTHER,OTH,Other operating,104587.26,334,334
NS30,NovaSpace Deutschland GmbH,2025,12,REVENUE,REV,Revenue,-20212931.32,798,0
NS30,NovaSpace Deutschland GmbH,2025,13,COST_OF_SALES,MAT,Material,226355.07,72,72
NS30,NovaSpace Deutschland GmbH,2025,13,COST_OF_SALES,PER,Personnel,217831.32,127,127
NS30,NovaSpace Deutschland GmbH,2025,13,COST_OF_SALES,SUB,Subcontracting,867788.52,115,115
NS30,NovaSpace Deutschland GmbH,2025,13,OPERATING_EXPENSES,OVH,Overhead,112948.92,137,137
NS30,NovaSpace Deutschland GmbH,2025,13,OTHER,OTH,Other operating,81626.55,121,121
NS30,NovaSpace Deutschland GmbH,2025,14,COST_OF_SALES,MAT,Material,133776.98,50,50
NS30,NovaSpace Deutschland GmbH,2025,14,COST_OF_SALES,PER,Personnel,237888.38,141,141
NS30,NovaSpace Deutschland GmbH,2025,14,COST_OF_SALES,SUB,Subcontracting,847657.75,115,115
NS30,NovaSpace Deutschland GmbH,2025,14,OPERATING_EXPENSES,OVH,Overhead,118754.61,155,155
NS30,NovaSpace Deutschland GmbH,2025,14,OTHER,OTH,Other operating,89014.61,121,121
NS30,NovaSpace Deutschland GmbH,2026,1,COST_OF_SALES,MAT,Material,6321028.13,2108,184
NS30,NovaSpace Deutschland GmbH,2026,1,COST_OF_SALES,PER,Personnel,1038211.24,779,350
NS30,NovaSpace Deutschland GmbH,2026,1,COST_OF_SALES,SUB,Subcontracting,10952935.09,1533,306
NS30,NovaSpace Deutschland GmbH,2026,1,OPERATING_EXPENSES,DEP,Depreciation,587573.05,284,0
NS30,NovaSpace Deutschland GmbH,2026,1,OPERATING_EXPENSES,OVH,Overhead,1029466.14,1409,343
NS30,NovaSpace Deutschland GmbH,2026,1,OTHER,OTH,Other operating,145110.35,332,332
NS30,NovaSpace Deutschland GmbH,2026,1,REVENUE,REV,Revenue,-19767545.75,822,0
NS30,NovaSpace Deutschland GmbH,2026,2,COST_OF_SALES,MAT,Material,6089157.64,1940,203
NS30,NovaSpace Deutschland GmbH,2026,2,COST_OF_SALES,PER,Personnel,825488.3,668,306
NS30,NovaSpace Deutschland GmbH,2026,2,COST_OF_SALES,SUB,Subcontracting,9615359.93,1423,325
NS30,NovaSpace Deutschland GmbH,2026,2,OPERATING_EXPENSES,DEP,Depreciation,599458.58,288,0
NS30,NovaSpace Deutschland GmbH,2026,2,OPERATING_EXPENSES,OVH,Overhead,903503.02,1304,342
NS30,NovaSpace Deutschland GmbH,2026,2,OTHER,OTH,Other operating,120801.62,350,350
NS30,NovaSpace Deutschland GmbH,2026,2,REVENUE,REV,Revenue,-15755872.56,711,0
NS30,NovaSpace Deutschland GmbH,2026,3,COST_OF_SALES,MAT,Material,6840399.75,2279,233
NS30,NovaSpace Deutschland GmbH,2026,3,COST_OF_SALES,PER,Personnel,1044448.48,742,345
NS30,NovaSpace Deutschland GmbH,2026,3,COST_OF_SALES,SUB,Subcontracting,11651006.01,1673,345
NS30,NovaSpace Deutschland GmbH,2026,3,OPERATING_EXPENSES,DEP,Depreciation,702000.25,328,0
NS30,NovaSpace Deutschland GmbH,2026,3,OPERATING_EXPENSES,OVH,Overhead,1108621.89,1473,355
NS30,NovaSpace Deutschland GmbH,2026,3,OTHER,OTH,Other operating,154395.88,328,328
NS30,NovaSpace Deutschland GmbH,2026,3,REVENUE,REV,Revenue,-20470512.6,806,0
NS30,NovaSpace Deutschland GmbH,2026,4,COST_OF_SALES,MAT,Material,6626070.6,2134,200
NS30,NovaSpace Deutschland GmbH,2026,4,COST_OF_SALES,PER,Personnel,946537.42,754,341
NS30,NovaSpace Deutschland GmbH,2026,4,COST_OF_SALES,SUB,Subcontracting,11674087.9,1572,332
NS30,NovaSpace Deutschland GmbH,2026,4,OPERATING_EXPENSES,DEP,Depreciation,690422.55,310,0
NS30,NovaSpace Deutschland GmbH,2026,4,OPERATING_EXPENSES,OVH,Overhead,996075.13,1359,357
NS30,NovaSpace Deutschland GmbH,2026,4,OTHER,OTH,Other operating,164488.09,382,382
NS30,NovaSpace Deutschland GmbH,2026,4,REVENUE,REV,Revenue,-19712251.96,757,0
NS30,NovaSpace Deutschland GmbH,2026,5,COST_OF_SALES,MAT,Material,6407805.71,2006,174
NS30,NovaSpace Deutschland GmbH,2026,5,COST_OF_SALES,PER,Personnel,937066.28,676,335
NS30,NovaSpace Deutschland GmbH,2026,5,COST_OF_SALES,SUB,Subcontracting,9926372.18,1494,349
NS30,NovaSpace Deutschland GmbH,2026,5,OPERATING_EXPENSES,DEP,Depreciation,750269.73,343,0
NS30,NovaSpace Deutschland GmbH,2026,5,OPERATING_EXPENSES,OVH,Overhead,1055130.34,1424,361
NS30,NovaSpace Deutschland GmbH,2026,5,OTHER,OTH,Other operating,163365.15,369,369
NS30,NovaSpace Deutschland GmbH,2026,5,REVENUE,REV,Revenue,-20690467.88,817,0
NS30,NovaSpace Deutschland GmbH,2026,6,COST_OF_SALES,MAT,Material,7078998.21,2316,215
NS30,NovaSpace Deutschland GmbH,2026,6,COST_OF_SALES,PER,Personnel,1023604.4,757,398
NS30,NovaSpace Deutschland GmbH,2026,6,COST_OF_SALES,SUB,Subcontracting,11725515.77,1707,372
NS30,NovaSpace Deutschland GmbH,2026,6,OPERATING_EXPENSES,DEP,Depreciation,819462.18,383,0
NS30,NovaSpace Deutschland GmbH,2026,6,OPERATING_EXPENSES,OVH,Overhead,1114766.45,1491,385
NS30,NovaSpace Deutschland GmbH,2026,6,OTHER,OTH,Other operating,173771.31,382,382
NS30,NovaSpace Deutschland GmbH,2026,6,REVENUE,REV,Revenue,-20672942.78,849,0
NS40,NovaSpace UK Ltd.,2023,1,COST_OF_SALES,MAT,Material,4653176.76,1547,80
NS40,NovaSpace UK Ltd.,2023,1,COST_OF_SALES,PER,Personnel,598918.98,393,113
NS40,NovaSpace UK Ltd.,2023,1,COST_OF_SALES,SUB,Subcontracting,8055892.91,1098,111
NS40,NovaSpace UK Ltd.,2023,1,OPERATING_EXPENSES,DEP,Depreciation,450611.28,203,0
NS40,NovaSpace UK Ltd.,2023,1,OPERATING_EXPENSES,OVH,Overhead,721726.36,903,134
NS40,NovaSpace UK Ltd.,2023,1,OTHER,OTH,Other operating,76297.47,113,113
NS40,NovaSpace UK Ltd.,2023,1,REVENUE,REV,Revenue,-18612254.21,723,0
NS40,NovaSpace UK Ltd.,2023,2,COST_OF_SALES,MAT,Material,4887467.76,1708,98
NS40,NovaSpace UK Ltd.,2023,2,COST_OF_SALES,PER,Personnel,621204.9,450,170
NS40,NovaSpace UK Ltd.,2023,2,COST_OF_SALES,SUB,Subcontracting,7850494.44,1138,159
NS40,NovaSpace UK Ltd.,2023,2,OPERATING_EXPENSES,DEP,Depreciation,454435.78,231,0
NS40,NovaSpace UK Ltd.,2023,2,OPERATING_EXPENSES,OVH,Overhead,678076.07,978,146
NS40,NovaSpace UK Ltd.,2023,2,OTHER,OTH,Other operating,78766.01,177,177
NS40,NovaSpace UK Ltd.,2023,2,REVENUE,REV,Revenue,-17493868.84,662,0
NS40,NovaSpace UK Ltd.,2023,3,COST_OF_SALES,MAT,Material,4616690.78,1575,86
NS40,NovaSpace UK Ltd.,2023,3,COST_OF_SALES,PER,Personnel,555002.07,451,163
NS40,NovaSpace UK Ltd.,2023,3,COST_OF_SALES,SUB,Subcontracting,7091222.36,1029,140
NS40,NovaSpace UK Ltd.,2023,3,OPERATING_EXPENSES,DEP,Depreciation,553882.63,266,0
NS40,NovaSpace UK Ltd.,2023,3,OPERATING_EXPENSES,OVH,Overhead,686000.99,938,144
NS40,NovaSpace UK Ltd.,2023,3,OTHER,OTH,Other operating,69141.29,187,187
NS40,NovaSpace UK Ltd.,2023,3,REVENUE,REV,Revenue,-15480715.0,661,0
NS40,NovaSpace UK Ltd.,2023,4,COST_OF_SALES,MAT,Material,4216924.32,1425,72
NS40,NovaSpace UK Ltd.,2023,4,COST_OF_SALES,PER,Personnel,547792.88,408,136
NS40,NovaSpace UK Ltd.,2023,4,COST_OF_SALES,SUB,Subcontracting,7099272.64,1030,141
NS40,NovaSpace UK Ltd.,2023,4,OPERATING_EXPENSES,DEP,Depreciation,528366.67,260,0
NS40,NovaSpace UK Ltd.,2023,4,OPERATING_EXPENSES,OVH,Overhead,589401.4,833,125
NS40,NovaSpace UK Ltd.,2023,4,OTHER,OTH,Other operating,48664.55,142,142
NS40,NovaSpace UK Ltd.,2023,4,REVENUE,REV,Revenue,-13728865.0,618,0
NS40,NovaSpace UK Ltd.,2023,5,COST_OF_SALES,MAT,Material,4700999.7,1630,84
NS40,NovaSpace UK Ltd.,2023,5,COST_OF_SALES,PER,Personnel,656024.77,487,190
NS40,NovaSpace UK Ltd.,2023,5,COST_OF_SALES,SUB,Subcontracting,7582058.81,1035,159
NS40,NovaSpace UK Ltd.,2023,5,OPERATING_EXPENSES,DEP,Depreciation,506171.98,243,0
NS40,NovaSpace UK Ltd.,2023,5,OPERATING_EXPENSES,OVH,Overhead,646594.11,892,143
NS40,NovaSpace UK Ltd.,2023,5,OTHER,OTH,Other operating,58371.47,142,142
NS40,NovaSpace UK Ltd.,2023,5,REVENUE,REV,Revenue,-16849148.98,741,0
NS40,NovaSpace UK Ltd.,2023,6,COST_OF_SALES,MAT,Material,4989903.24,1728,94
NS40,NovaSpace UK Ltd.,2023,6,COST_OF_SALES,PER,Personnel,539425.19,429,144
NS40,NovaSpace UK Ltd.,2023,6,COST_OF_SALES,SUB,Subcontracting,9084173.66,1263,178
NS40,NovaSpace UK Ltd.,2023,6,OPERATING_EXPENSES,DEP,Depreciation,565444.36,275,0
NS40,NovaSpace UK Ltd.,2023,6,OPERATING_EXPENSES,OVH,Overhead,765645.91,1029,144
NS40,NovaSpace UK Ltd.,2023,6,OTHER,OTH,Other operating,47160.07,138,138
NS40,NovaSpace UK Ltd.,2023,6,REVENUE,REV,Revenue,-16474777.41,718,0
NS40,NovaSpace UK Ltd.,2023,7,COST_OF_SALES,MAT,Material,4852196.68,1633,85
NS40,NovaSpace UK Ltd.,2023,7,COST_OF_SALES,PER,Personnel,629572.7,444,138
NS40,NovaSpace UK Ltd.,2023,7,COST_OF_SALES,SUB,Subcontracting,7996678.16,1155,154
NS40,NovaSpace UK Ltd.,2023,7,OPERATING_EXPENSES,DEP,Depreciation,424077.54,210,0
NS40,NovaSpace UK Ltd.,2023,7,OPERATING_EXPENSES,OVH,Overhead,726158.47,992,169
NS40,NovaSpace UK Ltd.,2023,7,OTHER,OTH,Other operating,48820.38,139,139
NS40,NovaSpace UK Ltd.,2023,7,REVENUE,REV,Revenue,-16378444.57,671,0
NS40,NovaSpace UK Ltd.,2023,8,COST_OF_SALES,MAT,Material,4537368.27,1492,78
NS40,NovaSpace UK Ltd.,2023,8,COST_OF_SALES,PER,Personnel,591128.6,457,152
NS40,NovaSpace UK Ltd.,2023,8,COST_OF_SALES,SUB,Subcontracting,7266496.07,1018,136
NS40,NovaSpace UK Ltd.,2023,8,OPERATING_EXPENSES,DEP,Depreciation,391038.57,201,0
NS40,NovaSpace UK Ltd.,2023,8,OPERATING_EXPENSES,OVH,Overhead,613118.63,848,164
NS40,NovaSpace UK Ltd.,2023,8,OTHER,OTH,Other operating,57850.97,128,128
NS40,NovaSpace UK Ltd.,2023,8,REVENUE,REV,Revenue,-15694706.17,737,0
NS40,NovaSpace UK Ltd.,2023,9,COST_OF_SALES,MAT,Material,4737540.41,1611,97
NS40,NovaSpace UK Ltd.,2023,9,COST_OF_SALES,PER,Personnel,630183.52,465,159
NS40,NovaSpace UK Ltd.,2023,9,COST_OF_SALES,SUB,Subcontracting,8176490.13,1111,156
NS40,NovaSpace UK Ltd.,2023,9,OPERATING_EXPENSES,DEP,Depreciation,429875.58,214,0
NS40,NovaSpace UK Ltd.,2023,9,OPERATING_EXPENSES,OVH,Overhead,716197.21,1009,170
NS40,NovaSpace UK Ltd.,2023,9,OTHER,OTH,Other operating,79631.3,174,174
NS40,NovaSpace UK Ltd.,2023,9,REVENUE,REV,Revenue,-14311601.48,653,0
NS40,NovaSpace UK Ltd.,2023,10,COST_OF_SALES,MAT,Material,4568251.73,1525,81
NS40,NovaSpace UK Ltd.,2023,10,COST_OF_SALES,PER,Personnel,498968.63,375,128
NS40,NovaSpace UK Ltd.,2023,10,COST_OF_SALES,SUB,Subcontracting,7751785.34,1120,155
NS40,NovaSpace UK Ltd.,2023,10,OPERATING_EXPENSES,DEP,Depreciation,502048.31,243,0
NS40,NovaSpace UK Ltd.,2023,10,OPERATING_EXPENSES,OVH,Overhead,708512.52,967,121
NS40,NovaSpace UK Ltd.,2023,10,OTHER,OTH,Other operating,29757.09,133,133
NS40,NovaSpace UK Ltd.,2023,10,REVENUE,REV,Revenue,-13948279.89,601,0
NS40,NovaSpace UK Ltd.,2023,11,COST_OF_SALES,MAT,Material,4867133.83,1616,72
NS40,NovaSpace UK Ltd.,2023,11,COST_OF_SALES,PER,Personnel,592600.95,433,154
NS40,NovaSpace UK Ltd.,2023,11,COST_OF_SALES,SUB,Subcontracting,7492392.1,1068,131
NS40,NovaSpace UK Ltd.,2023,11,OPERATING_EXPENSES,DEP,Depreciation,458109.11,230,0
NS40,NovaSpace UK Ltd.,2023,11,OPERATING_EXPENSES,OVH,Overhead,645555.2,871,126
NS40,NovaSpace UK Ltd.,2023,11,OTHER,OTH,Other operating,59699.62,122,122
NS40,NovaSpace UK Ltd.,2023,11,REVENUE,REV,Revenue,-15052104.43,651,0
NS40,NovaSpace UK Ltd.,2023,12,COST_OF_SALES,MAT,Material,4856175.61,1633,91
NS40,NovaSpace UK Ltd.,2023,12,COST_OF_SALES,PER,Personnel,610393.11,452,169
NS40,NovaSpace UK Ltd.,2023,12,COST_OF_SALES,SUB,Subcontracting,7618417.86,1078,129
NS40,NovaSpace UK Ltd.,2023,12,OPERATING_EXPENSES,DEP,Depreciation,451776.69,223,0
NS40,NovaSpace UK Ltd.,2023,12,OPERATING_EXPENSES,OVH,Overhead,757389.41,1034,139
NS40,NovaSpace UK Ltd.,2023,12,OTHER,OTH,Other operating,57559.41,133,133
NS40,NovaSpace UK Ltd.,2023,12,REVENUE,REV,Revenue,-17856120.89,792,0
NS40,NovaSpace UK Ltd.,2023,13,COST_OF_SALES,MAT,Material,95417.63,32,32
NS40,NovaSpace UK Ltd.,2023,13,COST_OF_SALES,PER,Personnel,154882.24,100,100
NS40,NovaSpace UK Ltd.,2023,13,COST_OF_SALES,SUB,Subcontracting,743786.4,94,94
NS40,NovaSpace UK Ltd.,2023,13,OPERATING_EXPENSES,OVH,Overhead,66196.3,87,87
NS40,NovaSpace UK Ltd.,2023,13,OTHER,OTH,Other operating,59806.76,92,92
NS40,NovaSpace UK Ltd.,2023,14,COST_OF_SALES,MAT,Material,106227.7,42,42
NS40,NovaSpace UK Ltd.,2023,14,COST_OF_SALES,PER,Personnel,150333.12,98,98
NS40,NovaSpace UK Ltd.,2023,14,COST_OF_SALES,SUB,Subcontracting,809433.4,103,103
NS40,NovaSpace UK Ltd.,2023,14,OPERATING_EXPENSES,OVH,Overhead,74080.91,91,91
NS40,NovaSpace UK Ltd.,2023,14,OTHER,OTH,Other operating,61258.17,102,102
NS40,NovaSpace UK Ltd.,2024,1,COST_OF_SALES,MAT,Material,4126676.64,1407,65
NS40,NovaSpace UK Ltd.,2024,1,COST_OF_SALES,PER,Personnel,547195.8,421,153
NS40,NovaSpace UK Ltd.,2024,1,COST_OF_SALES,SUB,Subcontracting,6887084.97,1024,132
NS40,NovaSpace UK Ltd.,2024,1,OPERATING_EXPENSES,DEP,Depreciation,440329.75,217,0
NS40,NovaSpace UK Ltd.,2024,1,OPERATING_EXPENSES,OVH,Overhead,665389.71,917,144
NS40,NovaSpace UK Ltd.,2024,1,OTHER,OTH,Other operating,59312.72,127,127
NS40,NovaSpace UK Ltd.,2024,1,REVENUE,REV,Revenue,-16668217.11,714,0
NS40,NovaSpace UK Ltd.,2024,2,COST_OF_SALES,MAT,Material,5056848.05,1690,93
NS40,NovaSpace UK Ltd.,2024,2,COST_OF_SALES,PER,Personnel,592686.75,443,160
NS40,NovaSpace UK Ltd.,2024,2,COST_OF_SALES,SUB,Subcontracting,8894088.28,1211,173
NS40,NovaSpace UK Ltd.,2024,2,OPERATING_EXPENSES,DEP,Depreciation,548196.15,271,0
NS40,NovaSpace UK Ltd.,2024,2,OPERATING_EXPENSES,OVH,Overhead,783666.99,1065,156
NS40,NovaSpace UK Ltd.,2024,2,OTHER,OTH,Other operating,71724.33,154,154
NS40,NovaSpace UK Ltd.,2024,2,REVENUE,REV,Revenue,-16266549.17,740,0
NS40,NovaSpace UK Ltd.,2024,3,COST_OF_SALES,MAT,Material,4573732.42,1526,69
NS40,NovaSpace UK Ltd.,2024,3,COST_OF_SALES,PER,Personnel,650468.84,497,156
