programme_id,programme_name,programme_type,company_code,fiscal_year,fiscal_period,period_date,fiscal_period_label,account_group,amount_group_currency,total_budget_eur
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,2,2023-02-01,2023-02,MAT,35676.67,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,2,2023-02-01,2023-02,OTH,413.78,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,2,2023-02-01,2023-02,OVH,516.97,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,2,2023-02-01,2023-02,PER,8873.92,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,2,2023-02-01,2023-02,SUB,40127.37,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,3,2023-03-01,2023-03,DEP,9772.73,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,3,2023-03-01,2023-03,MAT,34145.45,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,3,2023-03-01,2023-03,OVH,7337.67,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,3,2023-03-01,2023-03,PER,2062.42,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,3,2023-03-01,2023-03,SUB,19863.22,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,4,2023-04-01,2023-04,DEP,3586.52,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,4,2023-04-01,2023-04,MAT,40546.76,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,4,2023-04-01,2023-04,OTH,2202.45,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,4,2023-04-01,2023-04,OVH,1099.55,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,4,2023-04-01,2023-04,PER,1857.85,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,4,2023-04-01,2023-04,SUB,48591.83,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,5,2023-05-01,2023-05,DEP,10455.39,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,5,2023-05-01,2023-05,MAT,44024.41,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,5,2023-05-01,2023-05,OTH,-1615.86,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,5,2023-05-01,2023-05,OVH,1666.58,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,5,2023-05-01,2023-05,PER,6633.44,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,5,2023-05-01,2023-05,SUB,116042.91,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,6,2023-06-01,2023-06,DEP,887.34,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,6,2023-06-01,2023-06,MAT,24250.51,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,6,2023-06-01,2023-06,OVH,3212.61,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,6,2023-06-01,2023-06,PER,97.23,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,6,2023-06-01,2023-06,SUB,82331.39,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,7,2023-07-01,2023-07,DEP,928.3,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,7,2023-07-01,2023-07,MAT,23702.09,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,7,2023-07-01,2023-07,OTH,2169.91,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,7,2023-07-01,2023-07,OVH,2752.39,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,7,2023-07-01,2023-07,SUB,62135.35,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,8,2023-08-01,2023-08,DEP,1324.8,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,8,2023-08-01,2023-08,MAT,14807.87,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,8,2023-08-01,2023-08,OTH,1067.43,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,8,2023-08-01,2023-08,OVH,4126.43,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,8,2023-08-01,2023-08,PER,4286.18,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,8,2023-08-01,2023-08,SUB,82070.26,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,9,2023-09-01,2023-09,DEP,7605.87,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,9,2023-09-01,2023-09,MAT,33920.43,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,9,2023-09-01,2023-09,OTH,-782.86,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,9,2023-09-01,2023-09,OVH,1197.3,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,9,2023-09-01,2023-09,PER,7304.41,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,9,2023-09-01,2023-09,SUB,28224.92,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,10,2023-10-01,2023-10,MAT,35129.8,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,10,2023-10-01,2023-10,OVH,4701.71,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,10,2023-10-01,2023-10,PER,2663.67,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,10,2023-10-01,2023-10,SUB,37356.3,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,11,2023-11-01,2023-11,DEP,1691.51,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,11,2023-11-01,2023-11,MAT,25708.97,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,11,2023-11-01,2023-11,OVH,-913.3,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,11,2023-11-01,2023-11,PER,4953.77,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,11,2023-11-01,2023-11,SUB,46338.44,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,12,2023-12-01,2023-12,DEP,2857.54,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,12,2023-12-01,2023-12,MAT,39435.38,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,12,2023-12-01,2023-12,OVH,1888.39,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,12,2023-12-01,2023-12,SUB,71311.78,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,13,2023-12-01,2023-12,OTH,825.36,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,13,2023-12-01,2023-12,OVH,405.98,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,14,2023-12-01,2023-12,MAT,2672.2,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,14,2023-12-01,2023-12,PER,2176.15,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2023,14,2023-12-01,2023-12,SUB,14372.48,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,1,2024-01-01,2024-01,MAT,36547.67,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,1,2024-01-01,2024-01,OTH,1221.92,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,1,2024-01-01,2024-01,OVH,2572.56,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,1,2024-01-01,2024-01,PER,6644.87,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,1,2024-01-01,2024-01,SUB,73713.07,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,2,2024-02-01,2024-02,DEP,6528.84,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,2,2024-02-01,2024-02,MAT,30990.82,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,2,2024-02-01,2024-02,OTH,14.51,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,2,2024-02-01,2024-02,OVH,3829.7,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,2,2024-02-01,2024-02,PER,5839.7,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,2,2024-02-01,2024-02,SUB,105205.75,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,3,2024-03-01,2024-03,DEP,10780.05,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,3,2024-03-01,2024-03,MAT,34606.57,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,3,2024-03-01,2024-03,OVH,2553.32,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,3,2024-03-01,2024-03,PER,2790.94,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,3,2024-03-01,2024-03,SUB,38619.63,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,4,2024-04-01,2024-04,DEP,4261.62,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,4,2024-04-01,2024-04,MAT,37158.9,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,4,2024-04-01,2024-04,OVH,3403.08,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,4,2024-04-01,2024-04,PER,5337.29,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,4,2024-04-01,2024-04,SUB,138989.88,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,5,2024-05-01,2024-05,DEP,1655.74,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,5,2024-05-01,2024-05,MAT,49833.39,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,5,2024-05-01,2024-05,OTH,1574.1,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,5,2024-05-01,2024-05,OVH,2179.81,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,5,2024-05-01,2024-05,PER,979.83,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,5,2024-05-01,2024-05,SUB,56847.05,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,6,2024-06-01,2024-06,DEP,10035.79,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,6,2024-06-01,2024-06,MAT,19328.89,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,6,2024-06-01,2024-06,OTH,-939.31,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,6,2024-06-01,2024-06,OVH,3535.08,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,6,2024-06-01,2024-06,PER,4255.12,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,6,2024-06-01,2024-06,SUB,101216.95,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,7,2024-07-01,2024-07,MAT,28593.11,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,7,2024-07-01,2024-07,OVH,908.82,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,7,2024-07-01,2024-07,PER,8278.35,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,7,2024-07-01,2024-07,SUB,35494.21,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,8,2024-08-01,2024-08,DEP,4950.93,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,8,2024-08-01,2024-08,MAT,36885.03,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,8,2024-08-01,2024-08,OTH,551.28,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,8,2024-08-01,2024-08,OVH,2816.15,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,8,2024-08-01,2024-08,PER,1718.99,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,8,2024-08-01,2024-08,SUB,63632.96,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,9,2024-09-01,2024-09,DEP,4085.9,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,9,2024-09-01,2024-09,MAT,15907.7,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,9,2024-09-01,2024-09,OTH,52.16,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,9,2024-09-01,2024-09,OVH,2348.61,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,9,2024-09-01,2024-09,PER,6944.27,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,9,2024-09-01,2024-09,SUB,89237.89,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,10,2024-10-01,2024-10,DEP,1894.51,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,10,2024-10-01,2024-10,MAT,60624.65,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,10,2024-10-01,2024-10,OTH,-380.37,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,10,2024-10-01,2024-10,OVH,2149.1,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,10,2024-10-01,2024-10,PER,9349.94,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,10,2024-10-01,2024-10,SUB,42086.6,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,11,2024-11-01,2024-11,DEP,1388.99,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,11,2024-11-01,2024-11,MAT,31469.76,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,11,2024-11-01,2024-11,OVH,2623.21,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,11,2024-11-01,2024-11,PER,614.08,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,11,2024-11-01,2024-11,SUB,68829.96,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,12,2024-12-01,2024-12,DEP,15064.41,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,12,2024-12-01,2024-12,MAT,36945.51,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,12,2024-12-01,2024-12,OVH,789.22,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,12,2024-12-01,2024-12,PER,7788.31,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,12,2024-12-01,2024-12,SUB,37295.57,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,13,2024-12-01,2024-12,OTH,4006.32,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,13,2024-12-01,2024-12,OVH,347.94,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,13,2024-12-01,2024-12,PER,4095.18,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,13,2024-12-01,2024-12,SUB,18450.41,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,14,2024-12-01,2024-12,OTH,2414.87,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,14,2024-12-01,2024-12,OVH,636.53,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2024,14,2024-12-01,2024-12,PER,2831.45,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,1,2025-01-01,2025-01,DEP,1580.69,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,1,2025-01-01,2025-01,MAT,23892.12,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,1,2025-01-01,2025-01,OVH,1661.34,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,1,2025-01-01,2025-01,PER,-1096.66,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,1,2025-01-01,2025-01,SUB,56174.46,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,2,2025-02-01,2025-02,MAT,64322.02,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,2,2025-02-01,2025-02,OTH,233.45,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,2,2025-02-01,2025-02,OVH,2569.59,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,2,2025-02-01,2025-02,PER,2532.36,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,2,2025-02-01,2025-02,SUB,65657.01,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,3,2025-03-01,2025-03,MAT,39809.49,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,3,2025-03-01,2025-03,OTH,-233.45,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,3,2025-03-01,2025-03,OVH,1155.1,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,3,2025-03-01,2025-03,PER,4030.74,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,3,2025-03-01,2025-03,SUB,51453.09,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,4,2025-04-01,2025-04,DEP,5036.67,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,4,2025-04-01,2025-04,MAT,30257.78,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,4,2025-04-01,2025-04,OTH,1069.08,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,4,2025-04-01,2025-04,OVH,4884.22,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,4,2025-04-01,2025-04,PER,6670.58,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,4,2025-04-01,2025-04,SUB,89201.1,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,5,2025-05-01,2025-05,DEP,7668.51,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,5,2025-05-01,2025-05,MAT,37726.1,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,5,2025-05-01,2025-05,OTH,143.53,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,5,2025-05-01,2025-05,OVH,1196.29,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,5,2025-05-01,2025-05,PER,3248.2,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,5,2025-05-01,2025-05,SUB,58291.95,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,6,2025-06-01,2025-06,DEP,1269.66,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,6,2025-06-01,2025-06,MAT,41234.18,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,6,2025-06-01,2025-06,OTH,416.29,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,6,2025-06-01,2025-06,OVH,1403.45,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,6,2025-06-01,2025-06,PER,1515.96,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,6,2025-06-01,2025-06,SUB,92836.84,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,7,2025-07-01,2025-07,DEP,5746.2,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,7,2025-07-01,2025-07,MAT,36007.48,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,7,2025-07-01,2025-07,OTH,684.71,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,7,2025-07-01,2025-07,OVH,2872.88,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,7,2025-07-01,2025-07,PER,10510.85,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,7,2025-07-01,2025-07,SUB,43473.85,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,8,2025-08-01,2025-08,DEP,3681.77,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,8,2025-08-01,2025-08,MAT,69293.08,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,8,2025-08-01,2025-08,OTH,232.91,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,8,2025-08-01,2025-08,OVH,3181.75,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,8,2025-08-01,2025-08,PER,1646.68,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,8,2025-08-01,2025-08,SUB,76399.98,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,9,2025-09-01,2025-09,DEP,8095.59,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,9,2025-09-01,2025-09,MAT,39528.62,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,9,2025-09-01,2025-09,OTH,792.18,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,9,2025-09-01,2025-09,OVH,3154.05,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,9,2025-09-01,2025-09,PER,5015.67,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,9,2025-09-01,2025-09,SUB,81459.48,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,10,2025-10-01,2025-10,DEP,1579.71,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,10,2025-10-01,2025-10,MAT,61816.21,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,10,2025-10-01,2025-10,OTH,-369.86,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,10,2025-10-01,2025-10,OVH,1818.62,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,10,2025-10-01,2025-10,PER,282.86,13333534.93
PRG-PHAROS,Pharos Optical Comms Demonstrator,TECHNOLOGY,NS20,2025,10,2025-10-01,2025-10,SUB,77592.25,13333534.93
