company_code,programme_id,account_group,fiscal_year,fiscal_period,period_date,fiscal_period_label,version,amount_group_currency
NS40,PRG-VESTA,SUB,2023,2,2023-02-01,2023-02,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,3,2023-03-01,2023-03,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,4,2023-04-01,2023-04,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,5,2023-05-01,2023-05,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,6,2023-06-01,2023-06,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,7,2023-07-01,2023-07,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,8,2023-08-01,2023-08,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,9,2023-09-01,2023-09,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,10,2023-10-01,2023-10,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,11,2023-11-01,2023-11,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2023,12,2023-12-01,2023-12,BUDGET,30367.65
NS40,PRG-VESTA,SUB,2024,1,2024-01-01,2024-01,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,2,2024-02-01,2024-02,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,3,2024-03-01,2024-03,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,4,2024-04-01,2024-04,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,5,2024-05-01,2024-05,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,6,2024-06-01,2024-06,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,7,2024-07-01,2024-07,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,8,2024-08-01,2024-08,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,9,2024-09-01,2024-09,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,10,2024-10-01,2024-10,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,11,2024-11-01,2024-11,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2024,12,2024-12-01,2024-12,BUDGET,29882.88
NS40,PRG-VESTA,SUB,2025,1,2025-01-01,2025-01,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,2,2025-02-01,2025-02,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,3,2025-03-01,2025-03,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,4,2025-04-01,2025-04,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,5,2025-05-01,2025-05,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,6,2025-06-01,2025-06,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,7,2025-07-01,2025-07,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,8,2025-08-01,2025-08,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,9,2025-09-01,2025-09,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,10,2025-10-01,2025-10,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,11,2025-11-01,2025-11,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2025,12,2025-12-01,2025-12,BUDGET,31468.24
NS40,PRG-VESTA,SUB,2026,1,2026-01-01,2026-01,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,2,2026-02-01,2026-02,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,3,2026-03-01,2026-03,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,4,2026-04-01,2026-04,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,5,2026-05-01,2026-05,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,6,2026-06-01,2026-06,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,7,2026-07-01,2026-07,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,8,2026-08-01,2026-08,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,9,2026-09-01,2026-09,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,10,2026-10-01,2026-10,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,11,2026-11-01,2026-11,BUDGET,54298.42
NS40,PRG-VESTA,SUB,2026,12,2026-12-01,2026-12,BUDGET,54298.42
NS10,(none),(all),2023,4,2023-04-01,2023-04,FORECAST,8390680.64
NS10,(none),(all),2023,5,2023-05-01,2023-05,FORECAST,9172209.17
NS10,(none),(all),2023,6,2023-06-01,2023-06,FORECAST,8627931.86
NS10,(none),(all),2023,7,2023-07-01,2023-07,FORECAST,10092167.43
NS10,(none),(all),2023,8,2023-08-01,2023-08,FORECAST,8986637.47
NS10,(none),(all),2023,9,2023-09-01,2023-09,FORECAST,9133648.96
NS10,(none),(all),2023,10,2023-10-01,2023-10,FORECAST,9152145.09
NS10,(none),(all),2023,11,2023-11-01,2023-11,FORECAST,8238243.33
NS10,(none),(all),2023,12,2023-12-01,2023-12,FORECAST,8650450.64
NS10,(none),(all),2024,4,2024-04-01,2024-04,FORECAST,7394128.94
NS10,(none),(all),2024,5,2024-05-01,2024-05,FORECAST,8167368.38
NS10,(none),(all),2024,6,2024-06-01,2024-06,FORECAST,7372113.09
NS10,(none),(all),2024,7,2024-07-01,2024-07,FORECAST,6528094.47
NS10,(none),(all),2024,8,2024-08-01,2024-08,FORECAST,7100867.42
NS10,(none),(all),2024,9,2024-09-01,2024-09,FORECAST,6434622.22
NS10,(none),(all),2024,10,2024-10-01,2024-10,FORECAST,6448709.21
NS10,(none),(all),2024,11,2024-11-01,2024-11,FORECAST,6993963.82
NS10,(none),(all),2024,12,2024-12-01,2024-12,FORECAST,6165154.73
NS10,(none),(all),2025,4,2025-04-01,2025-04,FORECAST,5924140.61
NS10,(none),(all),2025,5,2025-05-01,2025-05,FORECAST,5469989.6
NS10,(none),(all),2025,6,2025-06-01,2025-06,FORECAST,5307186.44
NS10,(none),(all),2025,7,2025-07-01,2025-07,FORECAST,5602570.59
NS10,(none),(all),2025,8,2025-08-01,2025-08,FORECAST,5987248.1
NS10,(none),(all),2025,9,2025-09-01,2025-09,FORECAST,5257557.38
NS10,(none),(all),2025,10,2025-10-01,2025-10,FORECAST,4903355.98
NS10,(none),(all),2025,11,2025-11-01,2025-11,FORECAST,5619138.92
NS10,(none),(all),2025,12,2025-12-01,2025-12,FORECAST,5573357.92
NS10,(none),(all),2026,4,2026-04-01,2026-04,FORECAST,6375725.67
NS10,(none),(all),2026,5,2026-05-01,2026-05,FORECAST,5771436.23
NS10,(none),(all),2026,6,2026-06-01,2026-06,FORECAST,5198912.85
NS10,(none),(all),2026,7,2026-07-01,2026-07,FORECAST,5523826.19
NS10,(none),(all),2026,8,2026-08-01,2026-08,FORECAST,5531965.98
NS10,(none),(all),2026,9,2026-09-01,2026-09,FORECAST,5517624.51
NS10,(none),(all),2026,10,2026-10-01,2026-10,FORECAST,5281193.3
NS10,(none),(all),2026,11,2026-11-01,2026-11,FORECAST,5408721.41
NS10,(none),(all),2026,12,2026-12-01,2026-12,FORECAST,5560099.95
NS10,PRG-AURORA,(all),2023,4,2023-04-01,2023-04,FORECAST,886002.66
NS10,PRG-AURORA,(all),2023,5,2023-05-01,2023-05,FORECAST,1049974.17
NS10,PRG-AURORA,(all),2023,6,2023-06-01,2023-06,FORECAST,1188081.49
NS10,PRG-AURORA,(all),2023,7,2023-07-01,2023-07,FORECAST,1203592.18
NS10,PRG-AURORA,(all),2023,8,2023-08-01,2023-08,FORECAST,1149485.28
NS10,PRG-AURORA,(all),2023,9,2023-09-01,2023-09,FORECAST,1321562.33
NS10,PRG-AURORA,(all),2023,10,2023-10-01,2023-10,FORECAST,1150285.06
NS10,PRG-AURORA,(all),2023,11,2023-11-01,2023-11,FORECAST,1017147.07
NS10,PRG-AURORA,(all),2023,12,2023-12-01,2023-12,FORECAST,951312.41
NS10,PRG-AURORA,(all),2024,4,2024-04-01,2024-04,FORECAST,1085905.0
NS10,PRG-AURORA,(all),2024,5,2024-05-01,2024-05,FORECAST,982021.92
NS10,PRG-AURORA,(all),2024,6,2024-06-01,2024-06,FORECAST,1026873.19
NS10,PRG-AURORA,(all),2024,7,2024-07-01,2024-07,FORECAST,1030913.72
NS10,PRG-AURORA,(all),2024,8,2024-08-01,2024-08,FORECAST,1012925.63
NS10,PRG-AURORA,(all),2024,9,2024-09-01,2024-09,FORECAST,1044658.63
NS10,PRG-AURORA,(all),2024,10,2024-10-01,2024-10,FORECAST,945261.27
NS10,PRG-AURORA,(all),2024,11,2024-11-01,2024-11,FORECAST,1140874.63
NS10,PRG-AURORA,(all),2024,12,2024-12-01,2024-12,FORECAST,1157077.87
NS10,PRG-AURORA,(all),2025,4,2025-04-01,2025-04,FORECAST,1368634.16
NS10,PRG-AURORA,(all),2025,5,2025-05-01,2025-05,FORECAST,920461.65
NS10,PRG-AURORA,(all),2025,6,2025-06-01,2025-06,FORECAST,1123359.99
NS10,PRG-AURORA,(all),2025,7,2025-07-01,2025-07,FORECAST,1558380.31
NS10,PRG-AURORA,(all),2025,8,2025-08-01,2025-08,FORECAST,1456412.6
NS10,PRG-AURORA,(all),2025,9,2025-09-01,2025-09,FORECAST,1012228.66
NS10,PRG-AURORA,(all),2025,10,2025-10-01,2025-10,FORECAST,1081676.96
NS10,PRG-AURORA,(all),2025,11,2025-11-01,2025-11,FORECAST,1089161.03
NS10,PRG-AURORA,(all),2025,12,2025-12-01,2025-12,FORECAST,1306361.11
NS10,PRG-AURORA,(all),2026,4,2026-04-01,2026-04,FORECAST,1360978.59
NS10,PRG-AURORA,(all),2026,5,2026-05-01,2026-05,FORECAST,1081268.51
NS10,PRG-AURORA,(all),2026,6,2026-06-01,2026-06,FORECAST,1005373.56
NS10,PRG-AURORA,(all),2026,7,2026-07-01,2026-07,FORECAST,1177793.09
NS10,PRG-AURORA,(all),2026,8,2026-08-01,2026-08,FORECAST,1153273.41
NS10,PRG-AURORA,(all),2026,9,2026-09-01,2026-09,FORECAST,1243838.82
NS10,PRG-AURORA,(all),2026,10,2026-10-01,2026-10,FORECAST,1191718.33
NS10,PRG-AURORA,(all),2026,11,2026-11-01,2026-11,FORECAST,1200465.9
NS10,PRG-AURORA,(all),2026,12,2026-12-01,2026-12,FORECAST,1172926.63
NS10,PRG-BOREAS,(all),2025,4,2025-04-01,2025-04,FORECAST,1536161.42
NS10,PRG-BOREAS,(all),2025,5,2025-05-01,2025-05,FORECAST,1392338.34
NS10,PRG-BOREAS,(all),2025,6,2025-06-01,2025-06,FORECAST,1490103.62
NS10,PRG-BOREAS,(all),2025,7,2025-07-01,2025-07,FORECAST,1629637.55
NS10,PRG-BOREAS,(all),2025,8,2025-08-01,2025-08,FORECAST,1725287.93
NS10,PRG-BOREAS,(all),2025,9,2025-09-01,2025-09,FORECAST,1719195.12
NS10,PRG-BOREAS,(all),2025,10,2025-10-01,2025-10,FORECAST,1254639.31
NS10,PRG-BOREAS,(all),2025,11,2025-11-01,2025-11,FORECAST,1381528.94
NS10,PRG-BOREAS,(all),2025,12,2025-12-01,2025-12,FORECAST,1529807.29
NS10,PRG-BOREAS,(all),2026,4,2026-04-01,2026-04,FORECAST,1844502.59
NS10,PRG-BOREAS,(all),2026,5,2026-05-01,2026-05,FORECAST,1582103.94
NS10,PRG-BOREAS,(all),2026,6,2026-06-01,2026-06,FORECAST,1326938.89
NS10,PRG-BOREAS,(all),2026,7,2026-07-01,2026-07,FORECAST,1548180.27
NS10,PRG-BOREAS,(all),2026,8,2026-08-01,2026-08,FORECAST,1618865.19
NS10,PRG-BOREAS,(all),2026,9,2026-09-01,2026-09,FORECAST,1646485.62
NS10,PRG-BOREAS,(all),2026,10,2026-10-01,2026-10,FORECAST,1645713.6
NS10,PRG-BOREAS,(all),2026,11,2026-11-01,2026-11,FORECAST,1657530.71
NS10,PRG-BOREAS,(all),2026,12,2026-12-01,2026-12,FORECAST,1629451.48
NS10,PRG-CASTOR,(all),2024,4,2024-04-01,2024-04,FORECAST,1434300.31
NS10,PRG-CASTOR,(all),2024,5,2024-05-01,2024-05,FORECAST,1641894.59
NS10,PRG-CASTOR,(all),2024,6,2024-06-01,2024-06,FORECAST,1428579.0
NS10,PRG-CASTOR,(all),2024,7,2024-07-01,2024-07,FORECAST,1611296.65
NS10,PRG-CASTOR,(all),2024,8,2024-08-01,2024-08,FORECAST,1640352.98
NS10,PRG-CASTOR,(all),2024,9,2024-09-01,2024-09,FORECAST,1432172.3
NS10,PRG-CASTOR,(all),2024,10,2024-10-01,2024-10,FORECAST,1623913.6
NS10,PRG-CASTOR,(all),2024,11,2024-11-01,2024-11,FORECAST,1491533.18
NS10,PRG-CASTOR,(all),2024,12,2024-12-01,2024-12,FORECAST,1448607.92
NS10,PRG-CASTOR,(all),2025,4,2025-04-01,2025-04,FORECAST,1750744.49
NS10,PRG-CASTOR,(all),2025,5,2025-05-01,2025-05,FORECAST,1622891.48
NS10,PRG-CASTOR,(all),2025,6,2025-06-01,2025-06,FORECAST,1510039.59
NS10,PRG-CASTOR,(all),2025,7,2025-07-01,2025-07,FORECAST,1639690.24
NS10,PRG-CASTOR,(all),2025,8,2025-08-01,2025-08,FORECAST,2010560.16
NS10,PRG-CASTOR,(all),2025,9,2025-09-01,2025-09,FORECAST,1608527.06
NS10,PRG-CASTOR,(all),2025,10,2025-10-01,2025-10,FORECAST,1306586.13
NS10,PRG-CASTOR,(all),2025,11,2025-11-01,2025-11,FORECAST,1667369.93
NS10,PRG-CASTOR,(all),2025,12,2025-12-01,2025-12,FORECAST,1803412.65
NS10,PRG-CASTOR,(all),2026,4,2026-04-01,2026-04,FORECAST,1613562.55
NS10,PRG-CASTOR,(all),2026,5,2026-05-01,2026-05,FORECAST,1560767.63
NS10,PRG-CASTOR,(all),2026,6,2026-06-01,2026-06,FORECAST,1461813.7
NS10,PRG-CASTOR,(all),2026,7,2026-07-01,2026-07,FORECAST,1578955.97
NS10,PRG-CASTOR,(all),2026,8,2026-08-01,2026-08,FORECAST,1645481.36
NS10,PRG-CASTOR,(all),2026,9,2026-09-01,2026-09,FORECAST,1643835.68
NS10,PRG-CASTOR,(all),2026,10,2026-10-01,2026-10,FORECAST,1551211.55
NS10,PRG-CASTOR,(all),2026,11,2026-11-01,2026-11,FORECAST,1659218.55
NS10,PRG-CASTOR,(all),2026,12,2026-12-01,2026-12,FORECAST,1616729.56
NS10,PRG-HELIOS,(all),2023,4,2023-04-01,2023-04,FORECAST,4065063.78
NS10,PRG-HELIOS,(all),2023,5,2023-05-01,2023-05,FORECAST,4613493.43
NS10,PRG-HELIOS,(all),2023,6,2023-06-01,2023-06,FORECAST,4243454.32
NS10,PRG-HELIOS,(all),2023,7,2023-07-01,2023-07,FORECAST,5110813.32
NS10,PRG-HELIOS,(all),2023,8,2023-08-01,2023-08,FORECAST,4890661.05
NS10,PRG-HELIOS,(all),2023,9,2023-09-01,2023-09,FORECAST,5037825.94
NS10,PRG-HELIOS,(all),2023,10,2023-10-01,2023-10,FORECAST,4751818.41
NS10,PRG-HELIOS,(all),2023,11,2023-11-01,2023-11,FORECAST,4156013.03
NS10,PRG-HELIOS,(all),2023,12,2023-12-01,2023-12,FORECAST,4722754.31
NS10,PRG-HELIOS,(all),2024,4,2024-04-01,2024-04,FORECAST,4813699.12
NS10,PRG-HELIOS,(all),2024,5,2024-05-01,2024-05,FORECAST,5443021.45
NS10,PRG-HELIOS,(all),2024,6,2024-06-01,2024-06,FORECAST,4655895.42
NS10,PRG-HELIOS,(all),2024,7,2024-07-01,2024-07,FORECAST,4903120.11
NS10,PRG-HELIOS,(all),2024,8,2024-08-01,2024-08,FORECAST,4682889.51
NS10,PRG-HELIOS,(all),2024,9,2024-09-01,2024-09,FORECAST,4239869.46
NS10,PRG-HELIOS,(all),2024,10,2024-10-01,2024-10,FORECAST,4931635.86
NS10,PRG-HELIOS,(all),2024,11,2024-11-01,2024-11,FORECAST,4926548.44
NS10,PRG-HELIOS,(all),2024,12,2024-12-01,2024-12,FORECAST,4277277.09
NS10,PRG-HELIOS,(all),2025,4,2025-04-01,2025-04,FORECAST,5563747.49
NS10,PRG-HELIOS,(all),2025,5,2025-05-01,2025-05,FORECAST,4767283.59
NS10,PRG-HELIOS,(all),2025,6,2025-06-01,2025-06,FORECAST,4950226.4
NS10,PRG-HELIOS,(all),2025,7,2025-07-01,2025-07,FORECAST,5016062.27
NS10,PRG-HELIOS,(all),2025,8,2025-08-01,2025-08,FORECAST,5202389.63
NS10,PRG-HELIOS,(all),2025,9,2025-09-01,2025-09,FORECAST,4946226.9
NS10,PRG-HELIOS,(all),2025,10,2025-10-01,2025-10,FORECAST,4561634.22
NS10,PRG-HELIOS,(all),2025,11,2025-11-01,2025-11,FORECAST,5133894.86
NS10,PRG-HELIOS,(all),2025,12,2025-12-01,2025-12,FORECAST,5207849.97
NS10,PRG-HELIOS,(all),2026,4,2026-04-01,2026-04,FORECAST,5476972.74
NS10,PRG-HELIOS,(all),2026,5,2026-05-01,2026-05,FORECAST,4923609.71
NS10,PRG-HELIOS,(all),2026,6,2026-06-01,2026-06,FORECAST,4454895.96
NS10,PRG-HELIOS,(all),2026,7,2026-07-01,2026-07,FORECAST,5041681.61
NS10,PRG-HELIOS,(all),2026,8,2026-08-01,2026-08,FORECAST,4871217.07
NS10,PRG-HELIOS,(all),2026,9,2026-09-01,2026-09,FORECAST,4968608.56
NS10,PRG-HELIOS,(all),2026,10,2026-10-01,2026-10,FORECAST,4963439.43
NS10,PRG-HELIOS,(all),2026,11,2026-11-01,2026-11,FORECAST,4807176.64
NS10,PRG-HELIOS,(all),2026,12,2026-12-01,2026-12,FORECAST,5050286.57
NS10,PRG-KESTREL,(all),2023,4,2023-04-01,2023-04,FORECAST,1061300.0
NS10,PRG-KESTREL,(all),2023,5,2023-05-01,2023-05,FORECAST,1169050.72
NS10,PRG-KESTREL,(all),2023,6,2023-06-01,2023-06,FORECAST,1131381.46
NS10,PRG-KESTREL,(all),2023,7,2023-07-01,2023-07,FORECAST,1093791.03
NS10,PRG-KESTREL,(all),2023,8,2023-08-01,2023-08,FORECAST,1146318.93
NS10,PRG-KESTREL,(all),2023,9,2023-09-01,2023-09,FORECAST,1202325.99
NS10,PRG-KESTREL,(all),2023,10,2023-10-01,2023-10,FORECAST,1315309.01
NS10,PRG-KESTREL,(all),2023,11,2023-11-01,2023-11,FORECAST,695440.88
NS10,PRG-KESTREL,(all),2023,12,2023-12-01,2023-12,FORECAST,1022571.79
NS10,PRG-KESTREL,(all),2024,4,2024-04-01,2024-04,FORECAST,1072554.9
NS10,PRG-KESTREL,(all),2024,5,2024-05-01,2024-05,FORECAST,1112851.07
NS10,PRG-KESTREL,(all),2024,6,2024-06-01,2024-06,FORECAST,980935.11
NS10,PRG-KESTREL,(all),2024,7,2024-07-01,2024-07,FORECAST,1167421.67
NS10,PRG-KESTREL,(all),2024,8,2024-08-01,2024-08,FORECAST,1065055.53
NS10,PRG-KESTREL,(all),2024,9,2024-09-01,2024-09,FORECAST,1065821.03
NS10,PRG-KESTREL,(all),2024,10,2024-10-01,2024-10,FORECAST,1076424.86
NS10,PRG-KESTREL,(all),2024,11,2024-11-01,2024-11,FORECAST,1327688.59
NS10,PRG-KESTREL,(all),2024,12,2024-12-01,2024-12,FORECAST,1132255.51
NS10,PRG-KESTREL,(all),2025,4,2025-04-01,2025-04,FORECAST,1319641.1
NS10,PRG-KESTREL,(all),2025,5,2025-05-01,2025-05,FORECAST,1300710.26
NS10,PRG-KESTREL,(all),2025,6,2025-06-01,2025-06,FORECAST,1107343.97
NS10,PRG-KESTREL,(all),2025,7,2025-07-01,2025-07,FORECAST,1168653.52
NS10,PRG-KESTREL,(all),2025,8,2025-08-01,2025-08,FORECAST,1316329.49
NS10,PRG-KESTREL,(all),2025,9,2025-09-01,2025-09,FORECAST,1527730.92
NS10,PRG-KESTREL,(all),2025,10,2025-10-01,2025-10,FORECAST,1448544.66
NS10,PRG-KESTREL,(all),2025,11,2025-11-01,2025-11,FORECAST,1539495.44
NS10,PRG-KESTREL,(all),2025,12,2025-12-01,2025-12,FORECAST,2040320.18
NS10,PRG-KESTREL,(all),2026,4,2026-04-01,2026-04,FORECAST,2343565.48
NS10,PRG-KESTREL,(all),2026,5,2026-05-01,2026-05,FORECAST,1774222.6
NS10,PRG-KESTREL,(all),2026,6,2026-06-01,2026-06,FORECAST,1940249.64
NS10,PRG-KESTREL,(all),2026,7,2026-07-01,2026-07,FORECAST,1958570.58
NS10,PRG-KESTREL,(all),2026,8,2026-08-01,2026-08,FORECAST,1921612.88
NS10,PRG-KESTREL,(all),2026,9,2026-09-01,2026-09,FORECAST,2008316.33
NS10,PRG-KESTREL,(all),2026,10,2026-10-01,2026-10,FORECAST,1857754.51
NS10,PRG-KESTREL,(all),2026,11,2026-11-01,2026-11,FORECAST,2100116.22
NS10,PRG-KESTREL,(all),2026,12,2026-12-01,2026-12,FORECAST,2212656.16
NS10,PRG-LYRA,(all),2024,4,2024-04-01,2024-04,FORECAST,740812.75
NS10,PRG-LYRA,(all),2024,5,2024-05-01,2024-05,FORECAST,733543.6
NS10,PRG-LYRA,(all),2024,6,2024-06-01,2024-06,FORECAST,756062.48
NS10,PRG-LYRA,(all),2024,7,2024-07-01,2024-07,FORECAST,761805.62
NS10,PRG-LYRA,(all),2024,8,2024-08-01,2024-08,FORECAST,910449.22
NS10,PRG-LYRA,(all),2024,9,2024-09-01,2024-09,FORECAST,729520.0
NS10,PRG-LYRA,(all),2024,10,2024-10-01,2024-10,FORECAST,703201.88
NS10,PRG-LYRA,(all),2024,11,2024-11-01,2024-11,FORECAST,786066.38
NS10,PRG-LYRA,(all),2024,12,2024-12-01,2024-12,FORECAST,628842.76
NS10,PRG-LYRA,(all),2025,4,2025-04-01,2025-04,FORECAST,938067.81
NS10,PRG-LYRA,(all),2025,5,2025-05-01,2025-05,FORECAST,662159.79
NS10,PRG-LYRA,(all),2025,6,2025-06-01,2025-06,FORECAST,657500.89
NS10,PRG-LYRA,(all),2025,7,2025-07-01,2025-07,FORECAST,861170.93
NS10,PRG-LYRA,(all),2025,8,2025-08-01,2025-08,FORECAST,839703.35
NS10,PRG-LYRA,(all),2025,9,2025-09-01,2025-09,FORECAST,776325.9
NS10,PRG-LYRA,(all),2025,10,2025-10-01,2025-10,FORECAST,795965.61
NS10,PRG-LYRA,(all),2025,11,2025-11-01,2025-11,FORECAST,785503.73
NS10,PRG-LYRA,(all),2025,12,2025-12-01,2025-12,FORECAST,782312.79
NS10,PRG-LYRA,(all),2026,4,2026-04-01,2026-04,FORECAST,862485.58
NS10,PRG-LYRA,(all),2026,5,2026-05-01,2026-05,FORECAST,807543.07
NS10,PRG-LYRA,(all),2026,6,2026-06-01,2026-06,FORECAST,770859.07
NS10,PRG-LYRA,(all),2026,7,2026-07-01,2026-07,FORECAST,839982.82
NS10,PRG-LYRA,(all),2026,8,2026-08-01,2026-08,FORECAST,799176.07
NS10,PRG-LYRA,(all),2026,9,2026-09-01,2026-09,FORECAST,800970.24
NS10,PRG-LYRA,(all),2026,10,2026-10-01,2026-10,FORECAST,796266.18
NS10,PRG-LYRA,(all),2026,11,2026-11-01,2026-11,FORECAST,785451.92
NS10,PRG-LYRA,(all),2026,12,2026-12-01,2026-12,FORECAST,833717.15
NS10,PRG-MERIDIAN,(all),2023,4,2023-04-01,2023-04,FORECAST,671829.52
NS10,PRG-MERIDIAN,(all),2023,5,2023-05-01,2023-05,FORECAST,697252.55
NS10,PRG-MERIDIAN,(all),2023,6,2023-06-01,2023-06,FORECAST,690071.86
NS10,PRG-MERIDIAN,(all),2023,7,2023-07-01,2023-07,FORECAST,739191.97
NS10,PRG-MERIDIAN,(all),2023,8,2023-08-01,2023-08,FORECAST,626543.51
NS10,PRG-MERIDIAN,(all),2023,9,2023-09-01,2023-09,FORECAST,605165.59
NS10,PRG-MERIDIAN,(all),2023,10,2023-10-01,2023-10,FORECAST,737806.11
NS10,PRG-MERIDIAN,(all),2023,11,2023-11-01,2023-11,FORECAST,534816.95
NS10,PRG-MERIDIAN,(all),2023,12,2023-12-01,2023-12,FORECAST,691512.53
NS10,PRG-MERIDIAN,(all),2024,4,2024-04-01,2024-04,FORECAST,562547.06
NS10,PRG-MERIDIAN,(all),2024,5,2024-05-01,2024-05,FORECAST,603100.05
NS10,PRG-MERIDIAN,(all),2024,6,2024-06-01,2024-06,FORECAST,553556.97
NS10,PRG-MERIDIAN,(all),2024,7,2024-07-01,2024-07,FORECAST,685007.99
NS10,PRG-MERIDIAN,(all),2024,8,2024-08-01,2024-08,FORECAST,758565.76
NS10,PRG-MERIDIAN,(all),2024,9,2024-09-01,2024-09,FORECAST,645257.64
NS10,PRG-MERIDIAN,(all),2024,10,2024-10-01,2024-10,FORECAST,692300.12
NS10,PRG-MERIDIAN,(all),2024,11,2024-11-01,2024-11,FORECAST,707549.25
NS10,PRG-MERIDIAN,(all),2024,12,2024-12-01,2024-12,FORECAST,603926.8
NS10,PRG-MERIDIAN,(all),2025,4,2025-04-01,2025-04,FORECAST,888102.33
NS10,PRG-MERIDIAN,(all),2025,5,2025-05-01,2025-05,FORECAST,748025.05
NS10,PRG-MERIDIAN,(all),2025,6,2025-06-01,2025-06,FORECAST,913578.12
NS10,PRG-MERIDIAN,(all),2025,7,2025-07-01,2025-07,FORECAST,721119.04
NS10,PRG-MERIDIAN,(all),2025,8,2025-08-01,2025-08,FORECAST,791641.0
NS10,PRG-MERIDIAN,(all),2025,9,2025-09-01,2025-09,FORECAST,669802.16
NS10,PRG-MERIDIAN,(all),2025,10,2025-10-01,2025-10,FORECAST,755354.57
NS10,PRG-MERIDIAN,(all),2025,11,2025-11-01,2025-11,FORECAST,723106.03
NS10,PRG-MERIDIAN,(all),2025,12,2025-12-01,2025-12,FORECAST,629260.88
NS10,PRG-MERIDIAN,(all),2026,4,2026-04-01,2026-04,FORECAST,719637.25
NS10,PRG-MERIDIAN,(all),2026,5,2026-05-01,2026-05,FORECAST,833136.93
NS10,PRG-MERIDIAN,(all),2026,6,2026-06-01,2026-06,FORECAST,609222.99
NS10,PRG-MERIDIAN,(all),2026,7,2026-07-01,2026-07,FORECAST,724280.03
NS10,PRG-MERIDIAN,(all),2026,8,2026-08-01,2026-08,FORECAST,715626.49
NS10,PRG-MERIDIAN,(all),2026,9,2026-09-01,2026-09,FORECAST,670863.69
NS10,PRG-MERIDIAN,(all),2026,10,2026-10-01,2026-10,FORECAST,679818.98
NS10,PRG-MERIDIAN,(all),2026,11,2026-11-01,2026-11,FORECAST,636008.08
NS10,PRG-MERIDIAN,(all),2026,12,2026-12-01,2026-12,FORECAST,673396.42
NS10,PRG-PHAROS,(all),2023,4,2023-04-01,2023-04,FORECAST,73979.1
NS10,PRG-PHAROS,(all),2023,5,2023-05-01,2023-05,FORECAST,32053.46
NS10,PRG-PHAROS,(all),2023,6,2023-06-01,2023-06,FORECAST,117223.36
NS10,PRG-PHAROS,(all),2023,7,2023-07-01,2023-07,FORECAST,101739.73
NS10,PRG-PHAROS,(all),2023,8,2023-08-01,2023-08,FORECAST,82128.25
NS10,PRG-PHAROS,(all),2023,9,2023-09-01,2023-09,FORECAST,83344.77
NS10,PRG-PHAROS,(all),2023,10,2023-10-01,2023-10,FORECAST,46159.47
NS10,PRG-PHAROS,(all),2023,11,2023-11-01,2023-11,FORECAST,71331.33
NS10,PRG-PHAROS,(all),2023,12,2023-12-01,2023-12,FORECAST,82101.76
NS10,PRG-PHAROS,(all),2024,4,2024-04-01,2024-04,FORECAST,27740.53
NS10,PRG-PHAROS,(all),2024,5,2024-05-01,2024-05,FORECAST,61382.16
NS10,PRG-PHAROS,(all),2024,6,2024-06-01,2024-06,FORECAST,62996.78
